Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 1 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 2 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 3 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 4 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 INLET:System Node Temperature [C](TimeStep),ZONE 2 INLET:System Node Temperature [C](TimeStep),ZONE 3 INLET:System Node Temperature [C](TimeStep),ZONE 4 INLET:System Node Temperature [C](TimeStep),ZONE 1 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 2 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 3 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 4 INLET:System Node CO2 Concentration [ppm](TimeStep) 
 08/01  12:20:00,36.33333333,0.01120096,386.85909,0.0909091,23.89,23.89,23.89,23.89,0.011682452,0.010861534,0.011151483,0.010841774,795.2835841,788.0874527,520.8942969,519.6825987,0.380335666,0.727301541,0.482337624,0.584990568,13,13,13,13,0.009,0.009,0.009,0.009,796.1937014,788.7670737,523.0027514,521.7206993
 08/01  12:30:00,36.7,0.010780446,388.8589341,0.272727,23.89,23.89,23.89,23.89,0.011650732,0.010820953,0.011101725,0.010800245,793.0263775,786.1738207,520.8710972,519.7180387,0.384071857,0.734545988,0.525990347,0.62989961,13,13,13,13,0.009,0.009,0.009,0.009,795.2835841,788.0874527,520.8942969,519.6825987
 08/01  12:40:00,37.06666667,0.010338036,382.8587782,0.363636,23.89,23.89,23.89,23.89,0.01162039,0.01078393,0.011059568,0.010766741,790.6250503,784.1468054,523.4423376,522.3197991,0.387826971,0.73982308,0.55116485,0.656293809,13,13,13,13,0.009,0.009,0.009,0.009,793.0263775,786.1738207,520.8710972,519.7180387
 08/01  12:50:00,37.43333333,0.009873184,390.8586223,0.0909091,23.89,23.89,23.89,23.89,0.011591698,0.01075088,0.011015269,0.010730095,788.592752,782.4713149,523.4726402,522.3829518,0.391633635,0.744820714,0.508712288,0.614982942,13,13,13,13,0.009,0.009,0.009,0.009,790.6250503,784.1468054,523.4423376,522.3197991
 08/01  13:00:00,37.8,0.009385337,391.8584664,0.272727,23.89,23.89,23.89,23.89,0.011564474,0.010721418,0.010974643,0.010696889,786.8745508,781.0795007,524.1254598,523.0695309,0.395471426,0.749029284,0.549486643,0.656893449,13,13,13,13,0.009,0.009,0.009,0.009,788.592752,782.4713149,523.4726402,522.3829518
 08/01  13:10:00,37.88333333,0.009499388,385.8583105,0.636364,23.89,23.89,23.89,23.89,0.011546111,0.010707419,0.01094635,0.010677038,791.8732996,786.225076,530.5526954,529.4884239,0.489661727,0.84369902,0.62725884,0.735754757,13,13,13,13,0.009,0.009,0.009,0.009,786.8745508,781.0795007,524.1254598,523.0695309
 08/01  13:20:00,37.96666667,0.009614313,386.8581547,0.272727,23.89,23.89,23.89,23.89,0.011531607,0.010701266,0.010914733,0.010653051,800.7736342,795.0782758,535.1094915,534.0249885,0.497658826,0.851476138,0.569959346,0.679397108,13,13,13,13,0.009,0.009,0.009,0.009,791.8732996,786.225076,530.5526954,529.4884239
 08/01  13:30:00,38.05,0.009730119,383.8579988,0.454545,23.89,23.89,23.89,23.89,0.011516524,0.010695999,0.01088383,0.010629462,810.6118191,804.7655589,539.9528394,538.8463244,0.505316851,0.858133402,0.612541865,0.722885455,13,13,13,13,0.009,0.009,0.009,0.009,800.7736342,795.0782758,535.1094915,534.0249885
 08/01  13:40:00,38.13333333,0.009846812,391.857843,0.545455,23.89,23.89,23.89,23.89,0.011498961,0.010688421,0.010856032,0.010609001,820.3018968,814.2821678,546.6203953,545.4796212,0.513677488,0.867527453,0.640689417,0.751834533,13,13,13,13,0.009,0.009,0.009,0.009,810.6118191,804.7655589,539.9528394,538.8463244
 08/01  13:50:00,38.21666667,0.009964396,388.8576872,0.363636,23.89,23.89,23.89,23.89,0.011478607,0.0106779,0.010824373,0.010584038,829.4707863,823.2967631,551.5778732,550.4089102,0.522460593,0.877753157,0.618500974,0.730318966,13,13,13,13,0.009,0.009,0.009,0.009,820.3018968,814.2821678,546.6203953,545.4796212
 08/01  14:00:00,38.3,0.010082879,382.8575313,0.363636,23.89,23.89,23.89,23.89,0.011455745,0.010664907,0.010789652,0.010555527,838.029175,831.7331806,554.9726785,553.7932442,0.531346893,0.887252087,0.629094145,0.741489639,13,13,13,13,0.009,0.009,0.009,0.009,829.4707863,823.2967631,551.5778732,550.4089102
 08/01  14:10:00,38.48333333,0.010330265,385.8573755,0.454545,23.89,23.89,23.89,23.89,0.011429542,0.010648589,0.010754727,0.010526686,846.1852756,839.7957877,558.9888297,557.8038659,0.530673601,0.885166921,0.647180662,0.760039115,13,13,13,13,0.009,0.009,0.009,0.009,838.029175,831.7331806,554.9726785,553.7932442
 08/01  14:20:00,38.66666667,0.010581662,391.8572197,0.454545,23.89,23.89,23.89,23.89,0.011399761,0.010628778,0.010718702,0.010496576,854.1514774,847.6871542,563.6792705,562.4836723,0.529507503,0.882030643,0.648044208,0.761238816,13,13,13,13,0.009,0.009,0.009,0.009,846.1852756,839.7957877,558.9888297,557.8038659
 08/01  14:30:00,38.85,0.010837121,389.857064,0.272727,23.89,23.89,23.89,23.89,0.011366694,0.010605927,0.01067537,0.010458488,861.8543278,855.3304888,565.9747266,564.7827573,0.528005203,0.877903549,0.614575279,0.727971379,13,13,13,13,0.009,0.009,0.009,0.009,854.1514774,847.6871542,563.6792705,562.4836723
 08/01  14:40:00,39.03333333,0.011096699,386.8569082,0.545455,23.89,23.89,23.89,23.89,0.011330805,0.010580658,0.010635224,0.010423854,869.197449,862.6311038,570.4336369,569.2383271,0.526325043,0.873173038,0.665015274,0.778525895,13,13,13,13,0.009,0.009,0.009,0.009,861.8543278,855.3304888,565.9747266,564.7827573
 08/01  14:50:00,39.21666667,0.011360451,381.8567524,0.454545,23.89,23.89,23.89,23.89,0.011292571,0.010553557,0.010594568,0.010388665,876.1005613,869.5118358,575.115191,573.908475,0.524292382,0.867606249,0.647966004,0.761438387,13,13,13,13,0.009,0.009,0.009,0.009,869.197449,862.6311038,570.4336369,569.2383271
 08/01  15:00:00,39.4,0.011628433,386.8565967,0.454545,23.89,23.89,23.89,23.89,0.011252419,0.010525108,0.010552287,0.010351712,882.7533929,876.1590501,579.5649127,578.3452048,0.521855813,0.861203371,0.647132758,0.760446325,13,13,13,13,0.009,0.009,0.009,0.009,876.1005613,869.5118358,575.115191,573.908475
 08/01  15:10:00,39.4,0.011628433,391.8564409,0.454545,23.89,23.89,23.89,23.89,0.011212646,0.010497923,0.010511035,0.010315803,889.2994917,882.7092023,583.8500646,582.6193232,0.531352065,0.868430825,0.657736053,0.77076911,13,13,13,13,0.009,0.009,0.009,0.009,882.7533929,876.1590501,579.5649127,578.3452048
 08/01  15:20:00,39.4,0.011628433,388.8562852,0.363636,23.89,23.89,23.89,23.89,0.011174565,0.010473425,0.010469679,0.010279695,895.6254209,889.0479328,586.6523448,585.4233434,0.540758053,0.874929733,0.650964468,0.763578183,13,13,13,13,0.009,0.009,0.009,0.009,889.2994917,882.7092023,583.8500646,582.6193232
 08/01  15:30:00,39.4,0.011628433,387.8561295,0.363636,23.89,23.89,23.89,23.89,0.011138515,0.01045184,0.010430045,0.010245329,901.6861092,895.1315926,588.5215654,587.3084444,0.550015608,0.880921378,0.660552444,0.772618022,13,13,13,13,0.009,0.009,0.009,0.009,895.6254209,889.0479328,586.6523448,585.4233434
 08/01  15:40:00,39.4,0.011628433,386.8559738,0.363636,23.89,23.89,23.89,23.89,0.011104416,0.010432908,0.010393375,0.010214008,907.4801694,900.9596865,590.0295053,588.840818,0.558945841,0.885986014,0.669526694,0.78090622,13,13,13,13,0.009,0.009,0.009,0.009,901.6861092,895.1315926,588.5215654,587.3084444
 08/01  15:50:00,39.4,0.011628433,381.8558181,0.363636,23.89,23.89,23.89,23.89,0.011072061,0.010416251,0.01035993,0.010185977,912.9361658,906.4624059,591.3469627,590.1863039,0.567851118,0.890641684,0.678343367,0.788896154,13,13,13,13,0.009,0.009,0.009,0.009,907.4801694,900.9596865,590.0295053,588.840818
 08/01  16:00:00,39.4,0.011628433,388.8556624,0.454545,23.89,23.89,23.89,23.89,0.01104122,0.010401504,0.010332511,0.010164159,918.272175,911.8534662,594.0035573,592.8613317,0.576923509,0.895159496,0.704057273,0.813645973,13,13,13,13,0.009,0.009,0.009,0.009,912.9361658,906.4624059,591.3469627,590.1863039
 08/01  16:10:00,39.21666667,0.011589765,387.8555067,0.181818,23.89,23.89,23.89,23.89,0.011009718,0.0103862,0.01029762,0.010134347,923.4547985,917.098016,593.5922231,592.4839723,0.576986054,0.888944387,0.653295241,0.761753362,13,13,13,13,0.009,0.009,0.009,0.009,918.272175,911.8534662,594.0035573,592.8613317
 08/01  16:20:00,39.03333333,0.011550596,388.855351,0.272727,23.89,23.89,23.89,23.89,0.010976391,0.01036908,0.010259663,0.010101299,928.4722064,922.1842133,592.4312494,591.3722639,0.576782728,0.881912847,0.669445594,0.776650813,13,13,13,13,0.009,0.009,0.009,0.009,923.4547985,917.098016,593.5922231,592.4839723
 08/01  16:30:00,38.85,0.011510937,384.8551954,0.363636,23.89,23.89,23.89,23.89,0.010941013,0.01034991,0.010223801,0.010070506,933.2208725,927.0104578,592.5584469,591.5449638,0.576850629,0.875582743,0.686321122,0.79212735,13,13,13,13,0.009,0.009,0.009,0.009,928.4722064,922.1842133,592.4312494,591.3722639
 08/01  16:40:00,38.66666667,0.011470802,381.8550397,0.363636,23.89,23.89,23.89,23.89,0.010903777,0.010328898,0.010189056,0.010040937,937.6674939,931.544722,593.5103213,592.5309424,0.577070238,0.869607602,0.686767088,0.791021236,13,13,13,13,0.009,0.009,0.009,0.009,933.2208725,927.0104578,592.5584469,591.5449638
 08/01  16:50:00,38.48333333,0.0114302,382.8548841,0.363636,23.89,23.89,23.89,23.89,0.010864967,0.010306365,0.010153929,0.010011005,941.9006088,935.8738133,594.7321636,593.7783481,0.57734394,0.863547164,0.687148076,0.789702398,13,13,13,13,0.009,0.009,0.009,0.009,937.6674939,931.544722,593.5103213,592.5309424
 08/01  17:00:00,38.3,0.011389145,391.8547285,0.181818,23.89,23.89,23.89,23.89,0.010824842,0.010282599,0.010111137,0.009973128,946.1524509,940.2240141,593.586859,592.6708406,0.577615013,0.857351131,0.653562881,0.754262641,13,13,13,13,0.009,0.009,0.009,0.009,941.9006088,935.8738133,594.7321636,593.7783481
 08/01  17:10:00,38.11666667,0.011771281,386.8545729,0.272727,23.89,23.89,23.89,23.89,0.010768247,0.010238272,0.010070943,0.009937848,940.6124145,934.9599463,592.1805399,591.3117131,0.448871901,0.721744504,0.667808252,0.766519418,13,13,13,13,0.009,0.009,0.009,0.009,946.1524509,940.2240141,593.586859,592.6708406
 08/01  17:20:00,37.93333333,0.012145041,382.8544173,0.181818,23.89,23.89,23.89,23.89,0.010706063,0.010186596,0.010033739,0.00990546,929.1844068,924.0083666,589.6867722,588.8744378,0.4449004,0.710999162,0.648290791,0.744863701,13,13,13,13,0.009,0.009,0.009,0.009,940.6124145,934.9599463,592.1805399,591.3117131
 08/01  17:30:00,37.75,0.012510512,390.8542617,0.0909091,23.89,23.89,23.89,23.89,0.010647649,0.010139055,0.009997704,0.009874046,916.2971427,911.6960793,585.5268257,584.7837617,0.441200977,0.700408642,0.628417305,0.72271513,13,13,13,13,0.009,0.009,0.009,0.009,929.1844068,924.0083666,589.6867722,588.8744378
 08/01  17:40:00,37.56666667,0.012867781,387.8541061,0.0909091,23.89,23.89,23.89,23.89,0.010596516,0.010099859,0.009964991,0.00984585,903.7472157,899.7218785,580.5798943,579.9147743,0.437509981,0.689548427,0.625046043,0.716940966,13,13,13,13,0.009,0.009,0.009,0.009,916.2971427,911.6960793,585.5268257,584.7837617
 08/01  17:50:00,37.38333333,0.01321694,385.8539505,0,23.89,23.89,23.89,23.89,0.010552723,0.010068916,0.009933418,0.009818631,891.8699521,888.3749996,574.2207376,573.6425311,0.433866574,0.678594977,0.604557722,0.693919435,13,13,13,13,0.009,0.009,0.009,0.009,903.7472157,899.7218785,580.5798943,579.9147743
 08/01  18:00:00,37.2,0.013558075,390.853795,0,23.89,23.89,23.89,23.89,0.010515264,0.010044833,0.009904704,0.009794182,880.6936827,877.673868,567.3887192,566.901032,0.43026211,0.667540673,0.600607841,0.68732048,13,13,13,13,0.009,0.009,0.009,0.009,891.8699521,888.3749996,574.2207376,573.6425311
 08/01  18:10:00,36.83333333,0.013350651,386.8536394,0,24.11932215,23.98085172,23.94606881,23.9331552,0.010515686,0.010061644,0.009916048,0.009809835,866.5678685,863.8285207,560.2893382,559.8540838,0,0,0,0,23.89,23.89,23.89,23.89,0.010515264,0.010044833,0.009904704,0.009794182,880.6936827,877.673868,567.3887192,566.901032
 08/01  18:20:00,36.46666667,0.013145424,390.8534839,0,24.40599781,24.11993938,24.03446208,24.00186945,0.010538561,0.010102327,0.009951571,0.009849617,850.8716191,848.2995026,553.3509626,552.9428066,0,0,0,0,24.11932215,23.98085172,23.94606881,23.9331552,0.010515686,0.010061644,0.009916048,0.009809835,866.5678685,863.8285207,560.2893382,559.8540838
 08/01  18:30:00,36.1,0.012942389,382.8533283,0,24.63942752,24.26376163,24.12974584,24.07699685,0.010568179,0.010149709,0.009994244,0.009896414,834.884186,832.4422266,546.5355202,546.1451022,0,0,0,0,24.40599781,24.11993938,24.03446208,24.00186945,0.010538561,0.010102327,0.009951571,0.009849617,850.8716191,848.2995026,553.3509626,552.9428066
 08/01  18:40:00,35.73333333,0.012741543,390.8531728,0,24.79836903,24.39356938,24.22032927,24.14965796,0.010597354,0.010195983,0.010036135,0.009942262,819.5194895,817.2015854,540.0934402,539.7191235,0,0,0,0,24.63942752,24.26376163,24.12974584,24.07699685,0.010568179,0.010149709,0.009994244,0.009896414,834.884186,832.4422266,546.5355202,546.1451022
 08/01  18:50:00,35.36666667,0.012542883,381.8530173,0,24.8925201,24.50657828,24.30379089,24.21782093,0.010624414,0.010239363,0.010075349,0.009985268,804.7314924,802.5366362,533.8042748,533.4465279,0,0,0,0,24.79836903,24.39356938,24.22032927,24.14965796,0.010597354,0.010195983,0.010036135,0.009942262,819.5194895,817.2015854,540.0934402,539.7191235
 08/01  19:00:00,35,0.012346404,387.8528618,0,24.94948348,24.60541846,24.38096791,24.28192112,0.010649641,0.01028019,0.010112178,0.010025732,790.6495016,788.5731375,527.81409,527.4731364,0,0,0,0,24.8925201,24.50657828,24.30379089,24.21782093,0.010624414,0.010239363,0.010075349,0.009985268,804.7314924,802.5366362,533.8042748,533.4465279
 08/01  19:10:00,34.53333333,0.013253327,384.8527063,0,24.99095853,24.69410849,24.45455169,24.34391645,0.010687004,0.010340169,0.010172016,0.01009084,768.6312153,766.7211757,519.0761042,518.7601405,0,0,0,0,24.94948348,24.60541846,24.38096791,24.28192112,0.010649641,0.01028019,0.010112178,0.010025732,790.6495016,788.5731375,527.81409,527.4731364
 08/01  19:20:00,34.06666667,0.014106818,388.8525509,0,25.00831477,24.76924183,24.52182163,24.40186654,0.01073661,0.010415832,0.01024987,0.010174761,742.7642908,741.0378408,509.1554379,508.8681719,0,0,0,0,24.99095853,24.69410849,24.45455169,24.34391645,0.010687004,0.010340169,0.010172016,0.01009084,768.6312153,766.7211757,519.0761042,518.7601405
 08/01  19:30:00,33.6,0.014908418,381.8523954,0,25.00027187,24.82900181,24.58090114,24.45433256,0.010794829,0.010499877,0.010336768,0.010267669,716.7332764,715.1798008,499.1105999,498.851639,0,0,0,0,25.00831477,24.76924183,24.52182163,24.40186654,0.01073661,0.010415832,0.01024987,0.010174761,742.7642908,741.0378408,509.1554379,508.8681719
 08/01  19:40:00,33.13333333,0.015659666,389.8522399,0,24.9732519,24.87386053,24.63143305,24.5009073,0.010858348,0.01058739,0.010427015,0.010363496,692.7329328,691.3304493,489.9716436,489.7385189,0,0,0,0,25.00027187,24.82900181,24.58090114,24.45433256,0.010794829,0.010499877,0.010336768,0.010267669,716.7332764,715.1798008,499.1105999,498.851639
 08/01  19:50:00,32.66666667,0.016362087,386.8520845,0,24.9346234,24.90532769,24.67384434,24.54174013,0.010924869,0.010675812,0.010517878,0.010459449,670.8941554,669.6207015,481.6655128,481.4555505,0,0,0,0,24.9732519,24.87386053,24.63143305,24.5009073,0.010858348,0.01058739,0.010427015,0.010363496,692.7329328,691.3304493,489.9716436,489.7385189
 08/01  20:00:00,32.2,0.017017201,386.8519291,0,24.88930913,24.92502885,24.70874939,24.57713463,0.010992786,0.010763745,0.010608,0.010554219,650.9537921,649.7909854,474.063938,473.8747378,0,0,0,0,24.9346234,24.90532769,24.67384434,24.54174013,0.010924869,0.010675812,0.010517878,0.010459449,670.8941554,669.6207015,481.6655128,481.4555505
 08/01  20:10:00,31.93333333,0.017214085,385.8517736,0,24.85356754,24.93815852,24.73892118,24.60887382,0.011058068,0.010847398,0.010693651,0.010644138,632.6169794,631.5503803,467.0324473,466.8619317,0,0,0,0,24.88930913,24.92502885,24.70874939,24.57713463,0.010992786,0.010763745,0.010608,0.010554219,650.9537921,649.7909854,474.063938,473.8747378
 08/01  20:20:00,31.66666667,0.017400592,388.8516182,0,24.83165219,24.94790726,24.76609739,24.63809213,0.01111864,0.010924873,0.010772974,0.01072739,615.8547166,614.8731906,460.6615936,460.5078532,0,0,0,0,24.85356754,24.93815852,24.73892118,24.60887382,0.011058068,0.010847398,0.010693651,0.010644138,632.6169794,631.5503803,467.0324473,466.8619317
 08/01  20:30:00,31.4,0.017576941,381.8514628,0,24.81968372,24.95546764,24.79093737,24.66523055,0.011174131,0.010995928,0.010845743,0.010803781,600.1951415,599.2898946,454.5646612,454.4261439,0,0,0,0,24.83165219,24.94790726,24.76609739,24.63809213,0.01111864,0.010924873,0.010772974,0.01072739,615.8547166,614.8731906,460.6615936,460.5078532
 08/01  20:40:00,31.13333333,0.017743351,388.8513074,0,24.81154413,24.96111146,24.81359717,24.69040447,0.011224879,0.011061004,0.010912412,0.010873787,585.9200929,585.0839582,449.0904073,448.9655368,0,0,0,0,24.81968372,24.95546764,24.79093737,24.66523055,0.011174131,0.010995928,0.010845743,0.010803781,600.1951415,599.2898946,454.5646612,454.4261439
 08/01  20:50:00,30.86666667,0.017900038,391.8511521,0,24.80407747,24.96488674,24.83410808,24.71364784,0.011271348,0.011120658,0.010973543,0.010937993,573.0483389,572.2751795,444.3167452,444.2040455,0,0,0,0,24.81154413,24.96111146,24.81359717,24.69040447,0.011224879,0.011061004,0.010912412,0.010873787,585.9200929,585.0839582,449.0904073,448.9655368
 08/01  21:00:00,30.6,0.018047218,381.8509967,0,24.7962642,24.96686242,24.85251241,24.73500135,0.011313928,0.01117537,0.011029625,0.010996907,560.9128302,560.1970349,439.6315653,439.5299534,0,0,0,0,24.80407747,24.96488674,24.83410808,24.71364784,0.011271348,0.011120658,0.010973543,0.010937993,573.0483389,572.2751795,444.3167452,444.2040455
 08/01  21:10:00,30.5,0.017796399,387.8508413,0,24.76606401,24.96152802,24.86558484,24.75229667,0.011351758,0.011224371,0.011079908,0.011049802,549.7589502,549.0952703,435.3408207,435.2491823,0,0,0,0,24.7962642,24.96686242,24.85251241,24.73500135,0.011313928,0.01117537,0.011029625,0.010996907,560.9128302,560.1970349,439.6315653,439.5299534
 08/01  21:20:00,30.4,0.017548,383.850686,0,24.70661608,24.94598404,24.87151156,24.76427085,0.011383645,0.011266552,0.011123299,0.011095604,539.3733873,538.7563837,431.2825042,431.1998721,0,0,0,0,24.76606401,24.96152802,24.86558484,24.75229667,0.011351758,0.011224371,0.011079908,0.011049802,549.7589502,549.0952703,435.3408207,435.2491823
 08/01  21:30:00,30.3,0.017302,381.8505307,0,24.62301902,24.92000489,24.86997752,24.77064335,0.011408527,0.011300919,0.011158811,0.011133341,529.6394859,529.0636125,427.3827294,427.308229,0,0,0,0,24.70661608,24.94598404,24.87151156,24.76427085,0.011383645,0.011266552,0.011123299,0.011095604,539.3733873,538.7563837,431.2825042,431.1998721
 08/01  21:40:00,30.2,0.017058381,386.8503753,0,24.52308881,24.88451603,24.86134332,24.77158613,0.011425573,0.011326701,0.011185678,0.011162263,520.8048861,520.2650885,423.927047,423.8597681,0,0,0,0,24.62301902,24.92000489,24.86997752,24.77064335,0.011408527,0.011300919,0.011158811,0.011133341,529.6394859,529.0636125,427.3827294,427.308229
