Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep) 
 10/13  02:50:00,3.983333333,0.004632315,382.1286224,0,12.2472532,13.05475491,12.92019265,13.52563056,0.00554028,0.005539664,0.00553704,0.005536649,387.0413657,387.020668,386.2545399,386.2519238
 10/13  03:00:00,3.9,0.004605796,381.1286572,0,12.19279826,12.99426309,12.86368023,13.47113948,0.005504595,0.005503984,0.005501778,0.00550138,386.2888523,386.2694509,385.6236057,385.6201675
 10/13  03:10:00,3.8,0.004573249,391.1286921,0,12.13239572,12.93255895,12.8063982,13.41607027,0.005469398,0.005468792,0.00546694,0.005466536,386.3444822,386.3282448,385.7836871,385.7810885
 10/13  03:20:00,3.7,0.004540908,391.128727,0,12.06484529,12.86873802,12.74775425,13.36001021,0.005435059,0.005434459,0.005432904,0.005432497,386.909165,386.8969504,386.4377273,386.4368326
 10/13  03:30:00,3.6,0.004508771,381.128762,0,11.99217553,12.8026729,12.68761133,13.30284506,0.005401572,0.00540098,0.005399674,0.005399266,386.7366025,386.7258895,386.338761,386.3378383
 10/13  03:40:00,3.5,0.004476837,389.1287969,0,11.91668658,12.73457074,12.62603801,13.24459832,0.005368784,0.005368199,0.005367103,0.005366695,386.745925,386.7369136,386.4105743,386.4099329
 10/13  03:50:00,3.4,0.004445106,389.1288319,0,11.83975351,12.66468835,12.56314437,13.1853246,0.005336529,0.005335951,0.005335031,0.005334623,386.9830453,386.976073,386.7009728,386.701006
 10/13  04:00:00,3.3,0.004413575,385.1288669,0,11.76192669,12.59323615,12.4990243,13.12507126,0.005304675,0.005304102,0.00530333,0.005302923,386.961525,386.9555969,386.7237278,386.7238055
 10/13  04:10:00,3.3,0.004413575,384.1289019,0,11.68936339,12.52200659,12.43474143,13.0645479,0.005269487,0.005268911,0.005268263,0.005267849,386.6681379,386.6623526,386.4669526,386.4664969
 10/13  04:20:00,3.3,0.004413575,382.128937,0,11.62330584,12.45198747,12.37091502,13.00418046,0.005229163,0.005228569,0.005228025,0.005227595,386.113997,386.1076278,385.9429807,385.9415237
 10/13  04:30:00,3.3,0.004413575,386.128972,0,11.56170833,12.38335326,12.30769869,12.94409009,0.005183772,0.00518315,0.005182694,0.005182239,385.8414985,385.8353809,385.6966403,385.6948964
 10/13  04:40:00,3.3,0.004413575,391.1290071,0,11.50224098,12.31592459,12.24503488,12.88425693,0.00513415,0.005133495,0.005133111,0.005132626,386.2259128,386.2217561,386.1048336,386.1042003
 10/13  04:50:00,3.3,0.004413575,386.1290422,0,11.443509,12.24946502,12.18282236,12.82462908,0.005081193,0.005080503,0.00508018,0.005079662,386.4867348,386.4839466,386.3854113,386.3854768
 10/13  05:00:00,3.3,0.004413575,388.1290774,0,11.38495394,12.18378199,12.12097538,12.76516172,0.005025631,0.005024905,0.005024633,0.005024081,386.7147139,386.7129728,386.6299385,386.6305097
 10/13  05:10:00,3.3,0.004381714,390.1291125,0,11.32765057,12.11909313,12.05963432,12.70596117,0.004971495,0.004970745,0.004970514,0.004969937,387.0952999,387.0948092,387.0248462,387.0261478
 10/13  05:20:00,3.3,0.004349856,382.1291477,0,11.27179492,12.0554731,11.99886339,12.64708318,0.004920902,0.00492014,0.004919945,0.004919353,386.8552579,386.8542524,386.7952882,386.7959125
 10/13  05:30:00,3.3,0.004318001,381.1291829,0,11.21692122,11.99284347,11.93864019,12.58852505,0.004874121,0.004873363,0.004873196,0.0048726,386.1637223,386.1611243,386.1114115,386.110496
 10/13  05:40:00,3.3,0.004286149,382.1292181,0,11.16250313,11.9310665,11.87890491,12.53025763,0.004830648,0.0048299,0.004829758,0.004829165,385.456892,385.4529079,385.4109879,385.4087264
 10/13  05:50:00,3.3,0.004254301,387.1292533,0,11.10821374,11.87000569,11.81959335,12.47224698,0.00478987,0.00478914,0.004789018,0.004788434,385.3031764,385.2994087,385.2640802,385.2618507
 10/13  06:00:00,3.3,0.004222455,390.1292886,0,11.05391058,11.80954537,11.76064859,12.4144623,0.0047513,0.004750591,0.004750486,0.004749913,385.7430908,385.7409963,385.7112537,385.7103245
 10/13  06:10:00,3.4,0.004284686,387.1293238,0,11.27505172,11.82603674,11.74898149,12.39118126,0.004733439,0.004732768,0.00472725,0.004726695,387.6757446,387.674676,386.0719297,386.0719332
 10/13  06:20:00,3.5,0.004347572,386.1293591,0,11.44564219,11.87298744,11.7711011,12.40383367,0.004742077,0.004741427,0.004731791,0.004731249,388.7809872,388.7794982,385.9794375,385.9791931
 10/13  06:30:00,3.6,0.004411121,387.1293944,0,11.65292118,11.94377655,11.80153291,12.41920888,0.004755211,0.0047546,0.004738405,0.004737891,390.6205221,390.618507,385.9117711,385.9113424
 10/13  06:40:00,3.7,0.004475337,383.1294298,0,11.84044193,12.02247589,11.83072449,12.43004192,0.004768857,0.004768296,0.004744123,0.004743652,392.7905173,392.788071,385.7628718,385.7621469
 10/13  06:50:00,3.8,0.004540227,389.1294651,0,11.97637703,12.10051803,11.85747174,12.43790398,0.004784412,0.004783903,0.004751666,0.004751245,395.2044734,395.2018477,385.8337654,385.8332229
 10/13  07:00:00,3.9,0.004605796,391.1295005,0,12.06675746,12.17586921,11.88293198,12.44520927,0.004803354,0.004802895,0.00476314,0.004762777,397.6911815,397.6885269,386.1379656,386.1380469
 10/13  07:10:00,4.633333333,0.004709167,388.1295359,0,12.15394219,12.25548594,11.91030948,12.45469959,0.004833968,0.004833557,0.004782019,0.004781722,401.3707345,401.3680028,386.3989105,386.3994823
 10/13  07:20:00,5.366666667,0.00480917,388.1295713,0,12.24827639,12.34123066,11.94139784,12.46765957,0.004875602,0.004875237,0.004809733,0.00480951,405.6015013,405.5985972,386.5812878,386.5821504
 10/13  07:30:00,6.1,0.004905241,384.1296068,0,12.34763922,12.43294201,11.97672537,12.48439724,0.004925943,0.004925621,0.004846161,0.00484602,409.5982527,409.5950499,386.5387011,386.539428
 10/13  07:40:00,6.833333333,0.004996772,391.1296422,0,12.44835906,12.52939665,12.01610333,12.50475188,0.004983314,0.004983033,0.004890596,0.004890541,413.4915289,413.4880363,386.6832184,386.6841157
 10/13  07:50:00,7.566666667,0.005083119,381.1296777,0,12.54882689,12.62965795,12.05925533,12.52853351,0.005046783,0.005046541,0.004942268,0.004942301,416.7531735,416.7492674,386.5345626,386.5351568
 10/13  08:00:00,8.3,0.005163594,382.1297132,0,12.64912438,12.73322787,12.10599171,12.55562616,0.005115794,0.005115589,0.005000498,0.005000618,419.5523116,419.5478927,386.2258752,386.2259463
 10/13  08:10:00,9.516666667,0.005377414,382.1297487,0,12.8222857,12.85790387,12.15474347,12.58498254,0.005222457,0.005222285,0.005058173,0.005058369,433.3893807,433.3846362,385.8844918,385.8840462
 10/13  08:20:00,10.73333333,0.005585295,384.1297843,0,13.0049032,12.99288906,12.20461393,12.61599055,0.005345479,0.005345325,0.005110887,0.005111143,453.5045513,453.5000344,385.653651,385.6529053
 10/13  08:30:00,11.95,0.005784952,391.1298199,0,13.15539547,13.12820838,12.25539231,12.64848966,0.005465365,0.005465219,0.005157182,0.005157479,474.9475006,474.9437268,385.8118779,385.8113922
 10/13  08:40:00,13.16666667,0.005973835,384.1298554,0,13.27066177,13.25952547,12.30705905,12.68244701,0.005573846,0.005573706,0.005196973,0.005197298,494.8632184,494.8602122,385.8748673,385.8745131
 10/13  08:50:00,14.38333333,0.006149112,385.1298911,0,13.36349154,13.38623215,12.35967487,12.71788638,0.005669524,0.005669395,0.005230495,0.005230835,512.7944687,512.7914896,385.8531939,385.8528504
 10/13  09:00:00,15.6,0.006307648,389.1299267,0,13.44639214,13.50904201,12.41331634,12.75484567,0.005753283,0.005753173,0.005257916,0.005258261,529.1789313,529.1746272,385.9718355,385.9716553
 10/13  09:10:00,16.23333333,0.00626592,391.1299623,0,13.55498662,13.63657162,12.46982413,12.79515997,0.005833814,0.005833725,0.005274741,0.005275085,547.7690051,547.762973,386.1642117,386.1642609
 10/13  09:20:00,16.86666667,0.006208617,389.129998,0,13.6685164,13.7659439,12.52809005,12.83782118,0.005911663,0.005911596,0.005284651,0.00528499,567.5516931,567.5436047,386.3286685,386.3288979
 10/13  09:30:00,17.5,0.006134686,386.1300337,0,13.78087617,13.89400776,12.58712706,12.88188117,0.005985426,0.005985381,0.005290631,0.005290962,587.1820563,587.1714102,386.3923977,386.3926874
 10/13  09:40:00,18.13333333,0.006043031,387.1300694,0,13.88801169,14.01947582,12.64653206,12.92692755,0.006053955,0.006053932,0.005293699,0.00529402,606.0970678,606.083202,386.4191421,386.4194462
 10/13  09:50:00,18.76666667,0.005932511,389.1301051,0,13.98986652,14.14226113,12.70624774,12.97287585,0.006116615,0.006116613,0.005293739,0.005294047,624.2246763,624.2067978,386.4843617,386.484712
 10/13  10:00:00,19.4,0.00580194,382.1301409,0,14.07987982,14.26272813,12.76634844,13.01976516,0.006173042,0.006173061,0.005290259,0.005290552,641.4389945,641.4159254,386.424119,386.4244036
 10/13  10:10:00,19.78333333,0.005563336,381.1301767,0,14.15307912,14.37889724,12.82562597,13.06677314,0.006221295,0.006221332,0.005281133,0.005281406,657.8191324,657.7892322,386.2582063,386.2583401
 10/13  10:20:00,20.16666667,0.005309522,389.1302125,0,14.21236717,14.48978462,12.88340564,13.1134181,0.006260353,0.006260404,0.00526519,0.00526544,673.6551871,673.6165252,386.2290542,386.2291544
 10/13  10:30:00,20.55,0.005040005,382.1302483,0,14.26331263,14.59544838,12.93958473,13.15959117,0.00629007,0.006290129,0.005242177,0.005242398,688.7927998,688.7428909,386.1499391,386.1499747
 10/13  10:40:00,20.93333333,0.004754283,383.1302841,0,14.31032557,14.69641161,12.99433306,13.20536442,0.006310686,0.006310743,0.005212239,0.00521243,703.2775196,703.2137306,386.039228,386.0391812
 10/13  10:50:00,21.31666667,0.004451846,384.13032,0,14.35586073,14.79325089,13.0478676,13.25084437,0.006322519,0.006322562,0.005175612,0.005175768,717.1796475,717.0993868,385.9422543,385.9421404
 10/13  11:00:00,21.7,0.004132174,381.1303559,0,14.40103322,14.88645591,13.10037684,13.29612215,0.006325862,0.006325876,0.005132503,0.005132624,730.4589153,730.3595599,385.7953485,385.7951396
 10/13  11:10:00,21.88333333,0.004125774,383.1303918,0,14.44297865,14.97566763,13.15164341,13.34101603,0.006325406,0.006325384,0.005087499,0.005087585,743.2024817,743.0815687,385.6623235,385.662035
 10/13  11:20:00,22.06666667,0.00411862,388.1304277,0,14.48049804,15.05941237,13.20157869,13.38542935,0.006324105,0.006324044,0.00504346,0.005043515,755.550368,755.4056985,385.6601658,385.659886
 10/13  11:30:00,22.25,0.004110697,389.1304637,0,14.51440749,15.13775517,13.25024706,13.42936816,0.006322982,0.00632288,0.005001329,0.005001355,767.4941686,767.3235546,385.75912,385.7589126
 10/13  11:40:00,22.43333333,0.00410199,389.1304996,0,14.54495961,15.21103393,13.29764064,13.47279108,0.006322142,0.006321998,0.004961142,0.004961143,778.9905575,778.7917677,385.8955509,385.8954353
 10/13  11:50:00,22.61666667,0.004092485,381.1305356,0,14.57180408,15.27951625,13.34368989,13.51561562,0.006321466,0.006321279,0.004922712,0.004922689,789.8462632,789.6166432,385.8575981,385.8574666
 10/13  12:00:00,22.8,0.004082166,386.1305716,0,14.59558171,15.34379066,13.38845217,13.55784479,0.006320854,0.006320623,0.004885876,0.004885833,800.2519609,799.9893538,385.8157529,385.8156022
 10/13  12:10:00,22.98333333,0.004157602,386.1306076,0,14.57152529,15.39319454,13.43257532,13.59988283,0.006295737,0.006295406,0.004849925,0.004849863,803.3725777,803.0743155,385.8034128,385.8032606
 10/13  12:20:00,23.16666667,0.004234172,384.1306437,0,14.53822893,15.43446728,13.4764608,13.64197664,0.006255302,0.006254831,0.004814398,0.004814319,801.9335932,801.5967702,385.7662538,385.7660865
 10/13  12:30:00,23.35,0.004311891,389.1306798,0,14.52225969,15.4738694,13.52023127,13.68419105,0.006209945,0.006209317,0.004779096,0.004779,799.1020121,798.7249607,385.819544,385.8194131
 10/13  12:40:00,23.53333333,0.004390773,384.1307159,0,14.52729468,15.51432163,13.56398203,13.72657451,0.006164576,0.006163791,0.004743943,0.004743832,796.1722464,795.754082,385.8220767,385.8219528
 10/13  12:50:00,23.71666667,0.004470834,390.130752,0,14.54672849,15.5564119,13.60775799,13.76914263,0.006120372,0.006119433,0.004708893,0.004708767,793.6321269,793.1734721,385.9091389,385.9090681
 10/13  13:00:00,23.9,0.004552087,383.1307881,0,14.57366466,15.59986379,13.65157056,13.81188893,0.006077134,0.006076047,0.004673898,0.004673758,791.2581186,790.7595572,385.9016663,385.9015946
 10/13  13:10:00,23.98333333,0.004514408,383.1308243,0,14.64865192,15.65507451,13.69459591,13.85424279,0.006060393,0.006059236,0.004640903,0.00464075,795.8611831,795.3241178,385.8204743,385.8203612
 10/13  13:20:00,24.06666667,0.004476205,387.1308604,0,14.7321148,15.71518717,13.73634232,13.89584729,0.006061531,0.006060359,0.004611064,0.004610901,804.7578646,804.1842898,385.8001612,385.8000415
 10/13  13:30:00,24.15,0.004437475,382.1308966,0,14.79693709,15.77340093,13.77652025,13.93647518,0.006070232,0.006069069,0.004584669,0.004584498,814.7730485,814.1638494,385.7210408,385.7208826
 10/13  13:40:00,24.23333333,0.004398214,381.1309329,0,14.84160713,15.82831327,13.81553587,13.97636593,0.006081425,0.006080279,0.004561596,0.00456142,824.4723416,823.8273503,385.5741557,385.5739235
 10/13  13:50:00,24.31666667,0.004358418,382.1309691,0,14.87357089,15.88011948,13.85363204,14.01565517,0.006093715,0.006092588,0.004541629,0.004541449,833.5792897,832.8977322,385.4208303,385.4205229
 10/13  14:00:00,24.4,0.004318083,383.1310054,0,14.89932977,15.92935511,13.89091285,14.05439019,0.006107093,0.006105988,0.004524569,0.004524386,842.1900771,841.4708921,385.3009805,385.3006191
 10/13  14:10:00,24.4,0.004318793,387.1310416,0,14.9202759,15.97590283,13.92714884,14.09239546,0.006120822,0.006119739,0.004509327,0.004509144,850.4877223,849.7299593,385.2940875,385.2937372
 10/13  14:20:00,24.4,0.004319504,389.1310779,0,14.93688723,16.01969779,13.96220191,14.12955495,0.006134417,0.006133354,0.004495206,0.004495022,858.5314995,857.7341285,385.3959316,385.3956537
 10/13  14:30:00,24.4,0.004320215,390.1311143,0,14.95054745,16.06079781,13.99604805,14.16582856,0.006147694,0.006146648,0.004481921,0.004481736,866.309056,865.470903,385.565288,385.5651189
 10/13  14:40:00,24.4,0.004320927,385.1311506,0,14.96154199,16.09846146,14.02842058,14.2010129,0.006160611,0.00615958,0.004469384,0.004469199,873.674396,872.7937461,385.6429561,385.6428389
 10/13  14:50:00,24.4,0.004321638,382.131187,0,14.96988111,16.13215751,14.05914377,14.23496359,0.006173167,0.006172148,0.004457557,0.004457373,880.5923244,879.6674081,385.5833779,385.5832294
 10/13  15:00:00,24.4,0.00432235,384.1312234,0,14.97584488,16.16172402,14.08816006,14.26761459,0.006185358,0.006184348,0.004446399,0.004446216,887.1881052,886.2177721,385.5003037,385.5001108
 10/13  15:10:00,24.5,0.004285029,381.1312598,0,14.97798435,16.18668343,14.11517796,14.29874173,0.00619655,0.006195545,0.004435258,0.004435076,893.4371296,892.4202182,385.3622418,385.3619712
 10/13  15:20:00,24.6,0.004247088,386.1312962,0,14.9762421,16.20691667,14.14005351,14.32821769,0.006206355,0.006205347,0.004423718,0.004423535,899.4879749,898.4240145,385.3081908,385.3078977
 10/13  15:30:00,24.7,0.004208522,383.1313326,0,14.97150863,16.22260288,14.16278421,14.35600959,0.006214657,0.00621364,0.004411627,0.004411445,905.2630708,904.1513419,385.2506898,385.2503714
 10/13  15:40:00,24.8,0.004169325,381.1313691,0,14.96464601,16.23395028,14.18338926,14.38210022,0.006221471,0.006220439,0.004398966,0.004398782,910.7159817,909.5556956,385.1328106,385.1324259
 10/13  15:50:00,24.9,0.004129493,385.1314056,0,14.95625722,16.2412437,14.20192338,14.40649802,0.006226846,0.006225791,0.004385744,0.004385559,915.9729632,914.7640524,385.0696588,385.0692469
 10/13  16:00:00,25,0.00408902,391.1314421,0,14.94636236,16.2444737,14.21836609,14.42916277,0.006230826,0.006229743,0.004371973,0.004371785,921.1700531,919.913224,385.1865622,385.1862516
 10/13  16:10:00,24.63333333,0.004384269,382.1314786,0,14.93696425,16.2446467,14.23312288,14.45034331,0.006234777,0.006233667,0.004358959,0.00435877,926.039454,924.7344164,385.2023192,385.2020317
 10/13  16:20:00,24.26666667,0.004664897,384.1315152,0,14.92901618,16.24257891,14.24650173,14.47022935,0.006239513,0.006238379,0.00434747,0.00434728,930.6442404,929.2912444,385.1674232,385.1671204
 10/13  16:30:00,23.9,0.004931304,381.1315518,0,14.92244412,16.23854954,14.25861003,14.48888115,0.006245249,0.006244096,0.004337686,0.004337496,934.9646928,933.5641527,385.0527065,385.0523267
 10/13  16:40:00,23.53333333,0.005183888,386.1315884,0,14.91721225,16.23309302,14.26961931,14.50640508,0.00625192,0.006250755,0.004329516,0.004329327,939.1632281,937.7165071,385.0116692,385.0112733
 10/13  16:50:00,23.16666667,0.005423038,387.131625,0,14.91320143,16.22652558,14.27962444,14.52285962,0.0062594,0.006258226,0.004322806,0.00432262,943.2570851,941.7657785,385.0539706,385.0536267
 10/13  17:00:00,22.8,0.005649137,387.1316616,0,14.91003913,16.21896962,14.28865874,14.53826443,0.006267574,0.006266394,0.004317416,0.004317233,947.207804,945.6734416,385.1341048,385.1338425
 10/13  17:10:00,21.68333333,0.006135564,381.1316983,0,14.83718612,16.19301642,14.29696147,14.55278125,0.006242689,0.006241385,0.004314196,0.004314018,940.8935901,939.3157903,385.0867982,385.0865045
 10/13  17:20:00,20.56666667,0.006530095,385.131735,0,14.74764349,16.15741117,14.30473099,14.56654881,0.006199153,0.006197661,0.004313631,0.00431346,928.4539911,926.8326741,385.0441315,385.0438122
 10/13  17:30:00,19.45,0.006841349,381.1317717,0,14.68030245,16.12114565,14.31210324,14.57966682,0.006152327,0.00615064,0.004315794,0.004315632,914.2197649,912.5557616,384.9383365,384.9379346
 10/13  17:40:00,18.33333333,0.007077429,391.1318084,0,14.64114349,16.08808748,14.31912347,14.59217646,0.006109256,0.006107398,0.004320565,0.004320414,900.5031193,898.8003475,385.018906,385.0185964
 10/13  17:50:00,17.21666667,0.007245927,384.1318451,0,14.62103926,16.0587537,14.32578517,14.6040855,0.006071488,0.006069491,0.00432778,0.004327642,887.5777688,885.8404232,385.0679483,385.0676975
 10/13  18:00:00,16.1,0.007353933,391.1318819,0,14.61033665,16.03251074,14.33206309,14.61538983,0.006038594,0.006036489,0.004337285,0.004337161,875.4997333,873.7332352,385.2200955,385.220001
 10/13  18:10:00,15.45,0.007178842,383.1319187,0,14.57526407,16.00143782,14.33700281,14.62545534,0.005997729,0.005995493,0.004347502,0.004347393,860.8077666,859.0159771,385.2591439,385.2590905
 10/13  18:20:00,14.8,0.007004259,384.1319555,0,14.52822879,15.96669154,14.3400379,14.63389906,0.005951778,0.005949398,0.00435739,0.004357295,844.6810403,842.8674209,385.2310519,385.2309721
 10/13  18:30:00,14.15,0.006830416,391.1319923,0,14.48226681,15.93049532,14.34102048,14.64061402,0.00590487,0.005902348,0.00436652,0.004366439,828.6366942,826.8054536,385.3394805,385.3395147
 10/13  18:40:00,13.5,0.006657531,381.1320292,0,14.43799574,15.89400649,14.33999687,14.64562339,0.005859019,0.005856365,0.004374763,0.004374693,813.023833,811.1777342,385.3170708,385.3170796
 10/13  18:50:00,12.85,0.006485807,385.132066,0,14.39412957,15.85749236,14.33704818,14.64897581,0.005814658,0.005811884,0.004382071,0.004382012,798.0971245,796.2393895,385.2796867,385.2796556
 10/13  19:00:00,12.2,0.00631543,389.1321029,0,14.3495984,15.82085809,14.33224851,14.65071751,0.005771609,0.005768725,0.0043884,0.00438835,783.9383082,782.0725499,385.3474945,385.3475386
 10/13  19:10:00,12.11666667,0.006352898,387.1321398,0,14.2360993,15.7596159,14.31352053,14.64206402,0.005706487,0.005703447,0.004400071,0.004400037,761.938091,760.0646314,385.4740915,385.4742699
 10/13  19:20:00,12.03333333,0.006389721,385.1321768,0,14.12049235,15.68882584,14.28790485,14.62784207,0.005633691,0.005630501,0.004417695,0.004417683,735.935588,734.0575259,385.5242108,385.5244296
